candidates_per_second,dataset,depth,latency_s_per_query,method,model_size_mb,mrr@10,n_queries,ndcg@10,qrels_split,query_cap,recall@100,seed,timing_repeats
1037.3023096836762,fiqa,50,0.048201955720360276,bm25_no_rerank,0.0,0.2890515873015873,100,0.21786893918849862,test,100,0.4275595238095239,3,5
62.42909876996668,fiqa,50,0.8009085664400772,fp32_reranker_cpu,86.68552494049072,0.378968253968254,100,0.29977600205525173,test,100,0.4275595238095239,3,5
77.49307213855992,fiqa,50,0.6452189675820118,dynamic_int8_reranker_cpu,55.916077613830566,0.3549404761904762,100,0.2878417095425543,test,100,0.4275595238095239,3,5
1082.9389505334789,fiqa,50,0.04617065438025748,bm25_no_rerank,0.0,0.22216269841269842,100,0.18579913016740612,test,100,0.4020992063492064,4,5
62.37759789259521,fiqa,50,0.8015698213658762,fp32_reranker_cpu,86.68552494049072,0.29033730158730153,100,0.25424852747012133,test,100,0.4020992063492064,4,5
76.68599925951975,fiqa,50,0.6520094995540275,dynamic_int8_reranker_cpu,55.916077613830566,0.28845634920634916,100,0.25472882050733836,test,100,0.4020992063492064,4,5
1125.9625965438304,fiqa,50,0.04440644844995404,bm25_no_rerank,0.0,0.2942619047619048,100,0.22636002728028196,test,100,0.4058333333333334,5,5
63.147816764746835,fiqa,50,0.7917930114080082,fp32_reranker_cpu,86.68552494049072,0.3602579365079365,100,0.3038244311471653,test,100,0.4058333333333334,5,5
77.40497769695904,fiqa,50,0.6459532899260084,dynamic_int8_reranker_cpu,55.916077613830566,0.3390674603174603,100,0.2924864674902766,test,100,0.4058333333333334,5,5
2227.099190812028,fiqa,100,0.04490145765063062,bm25_no_rerank,0.0,0.28383333333333327,100,0.222273129421478,test,100,0.5435518925518925,1,5
62.34014973476783,fiqa,100,1.604102659769982,fp32_reranker_cpu,86.68552494049072,0.3861071428571429,100,0.3172971842960244,test,100,0.5435518925518925,1,5
76.27549037775887,fiqa,100,1.3110371300760453,dynamic_int8_reranker_cpu,55.916077613830566,0.3765396825396827,100,0.31363569448553763,test,100,0.5435518925518925,1,5
2270.7688233749914,fiqa,100,0.04403794828016544,bm25_no_rerank,0.0,0.254952380952381,100,0.19301286406054133,test,100,0.4716666666666666,2,5
62.4358226037189,fiqa,100,1.6016446301140532,fp32_reranker_cpu,86.68552494049072,0.3719682539682539,100,0.29418549443387554,test,100,0.4716666666666666,2,5
76.61296336517647,fiqa,100,1.3052621332939307,dynamic_int8_reranker_cpu,55.916077613830566,0.3527499999999999,100,0.2854113081991107,test,100,0.4716666666666666,2,5
2087.6029170937704,fiqa,100,0.04790182997981901,bm25_no_rerank,0.0,0.2890515873015873,100,0.21786893918849862,test,100,0.5068214285714286,3,5
61.235183200712406,fiqa,100,1.6330481068739027,fp32_reranker_cpu,86.68552494049072,0.38616269841269846,100,0.3164742401888694,test,100,0.5068214285714286,3,5
77.8359241523401,fiqa,100,1.2847538085920387,dynamic_int8_reranker_cpu,55.916077613830566,0.3671626984126985,100,0.3058172575819817,test,100,0.5068214285714286,3,5
2173.083022615292,fiqa,100,0.046017569949835885,bm25_no_rerank,0.0,0.22216269841269842,100,0.18579913016740612,test,100,0.47330158730158733,4,5
63.68417160278734,fiqa,100,1.5702488936139853,fp32_reranker_cpu,86.68552494049072,0.2908809523809523,100,0.26235549292744176,test,100,0.47330158730158733,4,5
78.03966972045517,fiqa,100,1.2813995799598925,dynamic_int8_reranker_cpu,55.916077613830566,0.2910238095238096,100,0.2622150369448886,test,100,0.47330158730158733,4,5
2285.278509983519,fiqa,100,0.04375834261038108,bm25_no_rerank,0.0,0.2942619047619048,100,0.22636002728028196,test,100,0.4979166666666666,5,5
61.78226964141683,fiqa,100,1.6185873484479962,fp32_reranker_cpu,86.68552494049072,0.3567063492063492,100,0.30422248419097264,test,100,0.4979166666666666,5,5
75.55070456082237,fiqa,100,1.3236143935559812,dynamic_int8_reranker_cpu,55.916077613830566,0.34148412698412706,100,0.29665978065065923,test,100,0.4979166666666666,5,5
315.0411143910061,arguana,20,0.06348377747031918,bm25_no_rerank,0.0,0.1997023809523809,100,0.3073072823546739,test,100,0.79,1,5
61.02075088647895,arguana,20,0.32775735646398974,fp32_reranker_cpu,86.68552494049072,0.2205833333333333,100,0.3375549323855514,test,100,0.79,1,5
