candidates_per_second,dataset,depth,latency_s_per_query,method,model_size_mb,mrr@10,n_queries,ndcg@10,qrels_split,query_cap,recall@100,seed,timing_repeats,maximum_candidate_cutoff,actual_candidate_count,corrected_throughput,retrieval_latency_s_per_query,reranker_latency_s_per_query,end_to_end_latency_s_per_query,method_latency_boundary
157941.18736284226,nfcorpus,100,0.0006331470699296915,bm25_no_rerank,0.0,0.48783333333333334,100,0.30309632405244336,test,100,0.22112639871270942,3,5,100,62.75,99108.09507018352,0.0006331470699296915,,0.0006331470699296915,retrieval_only
95.74669363341548,nfcorpus,100,1.0444224881839692,fp32_reranker_cpu,86.68552494049072,0.5284444444444444,100,0.33887277493010487,test,100,0.22112639871270942,3,5,100,62.75,60.08105025496821,0.0006331470699296915,1.0444224881839692,1.0450556352538989,retrieval_plus_reranker
120.48237321052997,nfcorpus,100,0.8299969309640073,dynamic_int8_reranker_cpu,55.916077613830566,0.5347063492063492,100,0.3403465981637426,test,100,0.22112639871270942,3,5,100,62.75,75.60268918960756,0.0006331470699296915,0.8299969309640073,0.830630078033937,retrieval_plus_reranker
180304.21005125094,nfcorpus,100,0.0005546182197940652,bm25_no_rerank,0.0,0.4819563492063493,100,0.3025857288661746,test,100,0.23549235740432448,4,5,100,67.77,122192.16315173276,0.0005546182197940652,,0.0005546182197940652,retrieval_only
88.92829289279126,nfcorpus,100,1.1245015140519607,fp32_reranker_cpu,86.68552494049072,0.582888888888889,100,0.3487025456870033,test,100,0.23549235740432448,4,5,100,67.77,60.26670409344464,0.0005546182197940652,1.1245015140519607,1.1250561322717547,retrieval_plus_reranker
110.93334443308028,nfcorpus,100,0.9014422174959691,dynamic_int8_reranker_cpu,55.916077613830566,0.5757500000000001,100,0.34803951766171015,test,100,0.23549235740432448,4,5,100,67.77,75.1795275222985,0.0005546182197940652,0.9014422174959691,0.9019968357157632,retrieval_plus_reranker
148834.53115329077,nfcorpus,100,0.0006718870898112072,bm25_no_rerank,0.0,0.5914444444444444,100,0.39015483810993823,test,100,0.2766542166436747,5,5,100,65.79,97918.23804575001,0.0006718870898112072,,0.0006718870898112072,retrieval_only
90.24616304498262,nfcorpus,100,1.108080350741955,fp32_reranker_cpu,86.68552494049072,0.6220555555555556,100,0.4135539550840041,test,100,0.2766542166436747,5,5,100,65.79,59.37295066729407,0.0006718870898112072,1.108080350741955,1.1087522378317662,retrieval_plus_reranker
110.60542333902497,nfcorpus,100,0.904114798182025,dynamic_int8_reranker_cpu,55.916077613830566,0.6126111111111111,100,0.41128350372276706,test,100,0.2766542166436747,5,5,100,65.79,72.76730801474453,0.0006718870898112072,0.904114798182025,0.9047866852718363,retrieval_plus_reranker
447.28780351268296,fiqa,20,0.04471393997988343,bm25_no_rerank,0.0,0.28383333333333327,100,0.222273129421478,test,100,0.3522309634809635,1,5,20,20.0,447.28780351268296,0.04471393997988343,,0.04471393997988343,retrieval_only
60.77420838783084,fiqa,20,0.3290869684779755,fp32_reranker_cpu,86.68552494049072,0.3439563492063492,100,0.2733537491758949,test,100,0.3522309634809635,1,5,20,20.0,60.77420838783084,0.04471393997988343,0.3290869684779755,0.3738009084578589,retrieval_plus_reranker
81.11468096525643,fiqa,20,0.24656449069394148,dynamic_int8_reranker_cpu,55.916077613830566,0.3369007936507936,100,0.270100340105688,test,100,0.3522309634809635,1,5,20,20.0,81.11468096525643,0.04471393997988343,0.24656449069394148,0.2912784306738249,retrieval_plus_reranker
452.94993736207846,fiqa,20,0.04415499009995983,bm25_no_rerank,0.0,0.254952380952381,100,0.19301286406054133,test,100,0.30366666666666664,2,5,20,20.0,452.94993736207846,0.04415499009995983,,0.04415499009995983,retrieval_only
60.415518804258284,fiqa,20,0.331040772235996,fp32_reranker_cpu,86.68552494049072,0.33977777777777773,100,0.25328389679081265,test,100,0.30366666666666664,2,5,20,20.0,60.415518804258284,0.04415499009995983,0.331040772235996,0.3751957623359558,retrieval_plus_reranker
81.41355754470557,fiqa,20,0.2456593300079985,dynamic_int8_reranker_cpu,55.916077613830566,0.3311507936507937,100,0.2510582237566503,test,100,0.30366666666666664,2,5,20,20.0,81.41355754470557,0.04415499009995983,0.2456593300079985,0.2898143201079583,retrieval_plus_reranker
412.4602408280156,fiqa,20,0.048489522189702254,bm25_no_rerank,0.0,0.2890515873015873,100,0.21786893918849862,test,100,0.36020238095238094,3,5,20,20.0,412.4602408280156,0.048489522189702254,,0.048489522189702254,retrieval_only
62.04015877280871,fiqa,20,0.32237183778397593,fp32_reranker_cpu,86.68552494049072,0.36013888888888884,100,0.28155423459808776,test,100,0.36020238095238094,3,5,20,20.0,62.04015877280871,0.048489522189702254,0.32237183778397593,0.3708613599736782,retrieval_plus_reranker
79.72482779435786,fiqa,20,0.2508628811540111,dynamic_int8_reranker_cpu,55.916077613830566,0.3483333333333334,100,0.27635689557313536,test,100,0.36020238095238094,3,5,20,20.0,79.72482779435786,0.048489522189702254,0.2508628811540111,0.2993524033437134,retrieval_plus_reranker
433.33588312378055,fiqa,20,0.046153574580130224,bm25_no_rerank,0.0,0.22216269841269842,100,0.18579913016740612,test,100,0.31589285714285714,4,5,20,20.0,433.33588312378055,0.046153574580130224,,0.046153574580130224,retrieval_only
61.77044861115738,fiqa,20,0.32377941960401224,fp32_reranker_cpu,86.68552494049072,0.27555555555555555,100,0.2346099026109685,test,100,0.31589285714285714,4,5,20,20.0,61.77044861115738,0.046153574580130224,0.32377941960401224,0.3699329941841425,retrieval_plus_reranker
79.77699295942585,fiqa,20,0.2506988450939971,dynamic_int8_reranker_cpu,55.916077613830566,0.27388888888888885,100,0.23705133510937706,test,100,0.31589285714285714,4,5,20,20.0,79.77699295942585,0.046153574580130224,0.2506988450939971,0.29685241967412734,retrieval_plus_reranker
452.45061252978144,fiqa,20,0.044203719579854805,bm25_no_rerank,0.0,0.2942619047619048,100,0.22636002728028196,test,100,0.30541666666666667,5,5,20,20.0,452.45061252978144,0.044203719579854805,,0.044203719579854805,retrieval_only
